intent,datetime,query
reminder/set_reminder,"7:15:reminder/noun,19:26:reminder/todo",Make a reminder to get gas.
reminder/set_reminder,"13:23:reminder/todo,24:39:datetime",remind me to call Lance at 3pm thursday.
reminder/set_reminder,"6:14:reminder/noun,22:42:reminder/todo,43:60:datetime",Set a reminder for my doctor's appointment on Tuesday at 9am
reminder/set_reminder,"13:35:reminder/todo,36:44:datetime",Remind me to invite Sarah to dinner tomorrow.
reminder/set_reminder,"10:21:reminder/todo,22:30:datetime",Remind to cut my hair tomorrow
reminder/set_reminder,"6:14:reminder/noun,18:30:reminder/todo,31:48:datetime",Set a reminder to call Heather tomorrow at 10 am.
reminder/set_reminder,"6:14:reminder/noun,18:35:reminder/todo,36:52:datetime",set a reminder to marinate the beef tomorrow morning
reminder/set_reminder,"13:44:reminder/todo,45:54:datetime",Remind me to get flowers and a birthday card on Friday
reminder/set_reminder,"13:44:reminder/todo,45:49:datetime",remind me to pick up my daughter from soccer at 7
reminder/set_reminder,"13:34:reminder/todo,35:42:datetime",Remind me to watch Game of Thrones at 10PM
reminder/set_reminder,"13:43:reminder/todo,44:52:datetime",Remind me to buy cumin at the grocery store tomorrow.
reminder/set_reminder,"13:24:reminder/todo,25:35:reminder/recurring_period",Remind me to drink water every hour
reminder/set_reminder,13:27:reminder/todo,remind me to pick up my mom
reminder/set_reminder,"6:14:reminder/noun,18:37:reminder/todo",set a reminder to make my car payment
reminder/set_reminder,"13:27:reminder/todo,28:37:datetime",Remind me to get a flu shot this week
reminder/set_reminder,"0:6:reminder/noun,13:21:reminder/todo,22:41:datetime",Remind me to call Mom on Saturday morning
reminder/set_reminder,"13:27:reminder/todo,28:40:datetime",remind me to take out trash tonight at 6
reminder/set_reminder,"21:53:reminder/todo,54:70:datetime",Can you remind me to pick up fido from doggy day care tomorrow at 3:30?
reminder/set_reminder,13:35:reminder/todo,remind me to call the water company
reminder/set_reminder,"6:14:reminder/noun,18:54:reminder/todo",Set a reminder to remind my son to take his medication
reminder/set_reminder,13:31:reminder/todo,remind me to take my medication
reminder/set_reminder,13:25:reminder/todo,remind me to sell my home tomorrow at 8pm with alarm.
reminder/set_reminder,"13:24:reminder/todo,25:38:reminder/recurring_period",Remind me to drink water every 3 hours.
reminder/set_reminder,"6:14:reminder/noun,18:28:reminder/todo,29:37:datetime",Set a reminder to call Carol tomorrow
reminder/set_reminder,"13:25:reminder/todo,26:38:datetime",remind me to visit my mom this weekend
reminder/set_reminder,"13:42:reminder/todo,43:50:datetime",Remind me to buy milk at the grocery store tonight
reminder/set_reminder,"5:13:reminder/noun,16:27:reminder/todo,29:42:reminder/recurring_period,43:47:datetime","Make reminder - 5k training, every morning 7 am."
reminder/set_reminder,"13:29:reminder/todo,30:37:datetime",remind me to pick up dog food tonight
reminder/set_reminder,"13:25:reminder/todo,26:46:datetime",Remind me to email church on Wednesday morning.
reminder/set_reminder,"13:36:reminder/todo,37:48:datetime",Remind me to turn off the coffee pot before 9 am.
reminder/set_reminder,"13:21:reminder/noun,25:39:reminder/todo,40:48:datetime",please set a reminder to call my sister tomorrow during my lunch break
reminder/set_reminder,"13:24:reminder/todo,25:32:datetime",remind me to do homework tonight
reminder/set_reminder,"13:41:reminder/todo,42:54:datetime",remind me to cancel my doctor appointment next Tuesday
reminder/set_reminder,13:29:reminder/todo,Remind me to pick up the mail.
reminder/set_reminder,13:28:reminder/todo,Remind me to pick up husband
reminder/set_reminder,"13:40:reminder/todo,41:49:datetime",remind me to buy cheese while at meijers tomorrow
reminder/set_reminder,"13:38:reminder/todo,39:47:datetime",Remind me to take my mom to the doctor at 2 p.m.
reminder/set_reminder,"10:19:datetime,23:62:reminder/todo,63:72:datetime",remind me on monday to make doctor's appointments for the kids next week
reminder/set_reminder,"13:30:reminder/todo,31:42:datetime",Remind me to finish my project by Thursday this week.
reminder/set_reminder,"13:31:reminder/todo,32:43:datetime",remind me to pay the cable bill on the 15th
reminder/set_reminder,13:41:reminder/todo,Remind me to call doctor for test results
reminder/set_reminder,"13:35:reminder/todo,36:46:datetime",Remind me to check my blood glucose at 7:00 am
reminder/set_reminder,"13:25:reminder/todo,26:33:datetime",Remind me to buy dog food tonight.
reminder/set_reminder,"6:14:reminder/noun,18:36:reminder/todo",add a reminder to get my oil changed
reminder/set_reminder,"4:12:reminder/noun,16:29:reminder/todo",Set reminder to go to the gym
reminder/set_reminder,13:21:reminder/todo,remind me to buy milk
reminder/set_reminder,13:48:reminder/todo,Remind me to stop at Rite Aid after leaving work.
reminder/set_reminder,"13:43:reminder/todo,44:57:datetime",remind me to pick up grandma at the doctors at 5:30 today
reminder/set_reminder,"13:26:reminder/todo,27:41:datetime",Remind me to turn my paper in Friday at 2
reminder/set_reminder,"13:24:reminder/todo,25:36:datetime",Remind me to knead dough in 11 hours.
reminder/set_reminder,13:56:reminder/todo,remind me to call the work bus for transportation update
reminder/set_reminder,13:34:reminder/todo,Remind me to buy laundry detergent
reminder/set_reminder,"13:32:reminder/todo,33:50:datetime",remind me to check in for flight on friday at 10am
reminder/set_reminder,"13:25:reminder/todo,26:38:datetime",Remind me to call Grandma this weekend.
reminder/set_reminder,13:38:reminder/todo,Remind me to call mom for her birthday.
reminder/set_reminder,"13:23:reminder/todo,24:32:datetime",remind me to buy a book tomorrow
reminder/set_reminder,"10:20:datetime,24:56:reminder/todo",remind me at 7:00 pm to buy Melanie her birthday present
reminder/set_reminder,"10:13:reminder/todo,14:23:datetime",Remind me PTO two weeks
reminder/set_reminder,"13:26:reminder/todo,27:40:datetime",remind me to mail my bills next thursday
reminder/set_reminder,13:53:reminder/todo,Remind me to get more packing tape at the post office.
reminder/set_reminder,"6:14:reminder/noun,18:44:reminder/todo,45:62:datetime",set a reminder to go to dinner with a friend on friday at 5 pm
reminder/set_reminder,"6:14:reminder/noun,18:47:reminder/todo",Set a reminder to schedule a doctor appointment.
reminder/set_reminder,"10:27:reminder/todo,28:37:datetime",Remind to catch the eclipse this week
reminder/set_reminder,13:27:reminder/todo,Remind me to brush my teeth
reminder/set_reminder,"11:19:reminder/noun,20:32:datetime,36:43:reminder/todo",Schedule a reminder for tomorrow to get gas
reminder/set_reminder,"13:22:reminder/todo,23:31:datetime",Remind me to go to UPS tomorrow
reminder/set_reminder,"13:30:reminder/todo,31:40:datetime",remind me to buy water bottles on sunday
reminder/set_reminder,"13:32:reminder/todo,33:49:datetime",remind me to buy concert tickets tomorrow at 10am
reminder/set_reminder,19:51:reminder/todo,Remind me about my Skype appointment with my doctor
reminder/set_reminder,"13:35:reminder/todo,36:57:datetime",Remind me to take my cat to the vet at 1:00 pm on Tuesday.
reminder/set_reminder,"14:30:reminder/todo,31:47:datetime",Remind  me to go to the school at 6 pm tomorrow
reminder/set_reminder,"13:28:reminder/todo,29:37:datetime",Remind me of my appointments tomorrow?
reminder/set_reminder,13:21:reminder/noun,create a new reminder
reminder/set_reminder,"6:14:reminder/noun,18:27:reminder/todo,28:44:datetime",set a reminder to call nike tomorrow at 9 am
reminder/set_reminder,"17:32:reminder/todo,33:39:datetime",Remind me of the conference call at 4pm
reminder/set_reminder,10:23:datetime,Remind me in 10 minutes
reminder/set_reminder,"13:22:reminder/todo,23:37:datetime",remind me to grab milk in ten minutes
reminder/set_reminder,"13:31:reminder/todo,32:40:datetime",remind me to get gas for my car tomorrow
reminder/set_reminder,"13:31:reminder/todo,32:40:datetime",Remind me to pay the water bill tomorrow.
reminder/set_reminder,"10:23:datetime,27:41:reminder/todo",Remind me in 30 minutes to flip the roast
reminder/set_reminder,"6:14:reminder/noun,19:32:reminder/todo,33:43:datetime,54:61:datetime",add a reminder for doctors visit on Tuesday afternoon at 1 pm
reminder/set_reminder,"6:14:reminder/noun,18:46:reminder/todo,47:66:datetime",Set a reminder to schedule dinner with friends at 6:30 pm tomorrow
reminder/set_reminder,"17:24:reminder/todo,25:31:datetime",Remind me of the meeting at 4pm
reminder/set_reminder,"6:14:reminder/noun,18:46:reminder/todo",add a reminder to schedule dentist appointment
reminder/set_reminder,"13:20:reminder/todo,21:28:datetime",remind me to get gas tonight
reminder/set_reminder,"13:28:reminder/todo,29:35:datetime",Remind me to take my vitamin at 8am.
reminder/set_reminder,"13:33:reminder/todo,34:42:datetime",remind me to visit Fitness center on Aug15
reminder/set_reminder,"6:14:reminder/noun,19:33:reminder/todo,34:41:datetime",set a reminder for dr appointment at 3:00
reminder/set_reminder,"13:25:reminder/todo,26:37:datetime",remind me to pick up cece on Thursday
reminder/set_reminder,"13:34:reminder/todo,35:40:datetime",Remind me to go to the post office today
reminder/set_reminder,"13:32:reminder/todo,33:40:datetime",remind me to rsvp to the wedding tonight
reminder/set_reminder,"13:30:reminder/todo,31:38:datetime",remind me to buy laundry stuff tonight
reminder/set_reminder,"4:12:reminder/noun,13:33:datetime",set reminder for tomorrow at 6 am
reminder/set_reminder,13:41:reminder/todo,remind me to get coffee when I leave home
reminder/set_reminder,13:21:reminder/todo,Remind me to call dad
reminder/set_reminder,13:23:reminder/todo,Remind me to do laundry
reminder/set_reminder,"13:25:reminder/todo,26:36:datetime",remind me to walk the dog in an hour
reminder/set_reminder,"6:14:reminder/noun,18:34:reminder/todo",Set a reminder to pick up the kids.
reminder/set_reminder,"9:14:reminder/recurring_period,15:23:reminder/noun,27:40:reminder/todo",Create a daily reminder to lock the door
reminder/set_reminder,13:34:reminder/todo,Remind me to cancel the appoitment
reminder/set_reminder,"13:26:reminder/todo,27:45:datetime",remind me to see my doctor tuesday at 2:30 pm
reminder/set_reminder,"13:53:reminder/todo,54:59:datetime",Remind me to stop by Clint's place on the way to work today
reminder/set_reminder,"13:24:reminder/todo,25:33:datetime",Remind me to buy cookies tomorrow at the store.
reminder/set_reminder,"13:21:reminder/todo,22:29:datetime",Remind me to call vet by 12pm.
reminder/set_reminder,"13:30:reminder/todo,31:38:datetime,43:57:reminder/todo",remind me to finish assignment by 10pm and turn in online
reminder/set_reminder,"4:12:reminder/noun,13:44:reminder/todo",Set reminder for a day before my appointment
reminder/set_reminder,16:35:reminder/todo,Remind me about dentist appointment
reminder/set_reminder,13:40:reminder/todo,Remind me to buy flowers on the way home
reminder/set_reminder,"9:17:reminder/noun,21:52:reminder/todo",Create a reminder to pick my daughter up from school.
reminder/set_reminder,13:56:reminder/todo,Remind me to send a birthday card to Mom on her birthday
reminder/set_reminder,"4:12:reminder/noun,16:39:reminder/todo,40:46:datetime",Set reminder to be at the baseball game at 7pm
reminder/set_reminder,"13:31:reminder/todo,32:36:datetime",Remind me to wake my husband up at 8
reminder/set_reminder,"0:6:reminder/noun,13:21:reminder/todo,22:30:datetime",remind me to buy milk tomorrow
reminder/set_reminder,"16:37:reminder/todo,38:49:datetime",Remind me of my follow up appointment on Thursday.
reminder/set_reminder,"13:31:reminder/todo,32:48:datetime",Remind me to visit the mechanic on Friday at 9am
reminder/set_reminder,"13:25:reminder/todo,26:31:datetime",Remind me to buy dog food today
reminder/set_reminder,"6:12:reminder/recurring_period,13:21:reminder/noun,25:33:reminder/todo,34:55:datetime",Set a weekly reminder to call mom on Wednesday's at 8pm.
reminder/set_reminder,13:36:reminder/todo,remind me to do the grocery shopping
reminder/set_reminder,"13:22:reminder/todo,23:30:datetime",Remind me to call Paul tonight.
reminder/set_reminder,"13:42:reminder/todo,43:51:datetime",Remind me to buy pool noodles at the store tomorrow
reminder/set_reminder,"18:29:reminder/todo,30:39:datetime",remind me to have oil changed on Monday
reminder/set_reminder,"13:21:reminder/todo,22:30:datetime",Remind me to buy milk tomorrow.
reminder/set_reminder,"13:63:reminder/todo,64:72:datetime",Remind me to leave a key in the mailbox before I leave for work tomorrow.
reminder/set_reminder,"13:24:reminder/todo,25:39:datetime",remind me to do homework tomorrow night
reminder/set_reminder,"13:29:reminder/todo,30:43:reminder/recurring_period",Remind me to detangle my hair every 3 weeks
reminder/set_reminder,"13:45:reminder/todo,48:64:datetime",remind me to pick up takeout from papa murphy's tomorrow at 3 pm
reminder/set_reminder,"4:12:reminder/noun,16:25:reminder/todo,26:34:datetime",Set reminder to due bills tomorrow
reminder/set_reminder,"13:28:reminder/todo,29:37:datetime",Remind me to clean the house tomorrow.
reminder/set_reminder,13:37:reminder/todo,Remind me to call Mom on her birthday
reminder/set_reminder,13:30:reminder/todo,remind me to pick up moms meds
reminder/set_reminder,"13:26:reminder/todo,27:42:datetime",Reminder for school pickup tomorrow at 4pm
reminder/set_reminder,"13:40:reminder/todo,41:57:datetime",Remind me to write a note to the teacher tomorrow morning.
reminder/set_reminder,13:48:reminder/todo,Remind me to drop off Camden's prescription form
reminder/set_reminder,"10:20:reminder/todo,21:35:datetime",remind me open house tonight at 6pm
reminder/set_reminder,"13:27:reminder/todo,28:45:datetime",remind me to attend meeting on Monday at 1 pm.
reminder/set_reminder,"7:15:datetime,19:30:reminder/todo",remind tomorrow to get the car
reminder/set_reminder,"6:14:reminder/noun,18:38:reminder/todo,39:50:datetime",Set a reminder to return library books next Monday.
reminder/set_reminder,"6:14:reminder/noun,18:36:reminder/todo,37:51:datetime",Set a reminder to take out the trash tomorrow night
